Date and Time:                Tue Jan 23 14:48:56.612 2024
Software Version:             4.30.30034.0
Temperature (C):              -75
Model:                        DU970P_BV
Data Type:                    Counts
Acquisition Mode:             Single Scan
Trigger Mode:                 Internal
Exposure Time (secs):         1
Readout Mode:                 Full Vertical Binning
Horizontal binning:           1
Extended Dynamic Range:       off
Horizontally flipped:         true
Vertical Shift Speed (usecs): 4,88
Pixel Readout Rate (MHz):     0,05
Baseline Clamp:               ON
Clock Amplitude:              Normal
Output Amplifier:             Electron Multiplying
EM DAC level:                 2
Serial Number:                13379
Pre-Amplifier Gain:           1x
Spurious Noise Filter Mode:   No Filter
Photon counted:               false
Data Averaging Filter Mode:   No Filter
SR500i:
Serial Number:                SR-1350
Wavelength (nm):              653,363
Grating Groove Density (l/mm):150,014
Grating Blaze:                500
Input Flipper Port:           Side
Output Flipper Port:          Direct
Accessory Output Port 1:      Off
Accessory Output Port 2:      Off
Accessory Output Port 3:      Off
Accessory Input Port:         On



1337;298
1338;300
1339;300
1340;302
1341;300
1342;299
1343;300
1344;298
1345;302
1346;298
1347;299
1348;299
1349;301
1350;299
1351;300
1352;301
1353;299
1354;300
1355;300
1356;300
1357;299
1358;302
1359;300
1360;299
1361;299
1362;300
1363;299
1364;299
1365;301
1366;300
1367;299
1368;301
1369;298
1370;300
1371;300
1372;300
1373;301
1374;299
1375;299
1376;298
1377;299
1378;301
1379;300
1380;300
1381;301
1382;299
1383;300
1384;300
1385;300
1386;300
1387;300
1388;297
1389;299
1390;299
1391;301
1392;299
1393;300
1394;298
1395;298
1396;300
1397;299
1398;299
1399;298
1400;299
1401;301
1402;300
1403;299
1404;299
1405;298
1406;299
1407;300
1408;300
1409;299
1410;299
1411;299
1412;300
1413;299
1414;299
1415;300
1416;300
1417;299
1418;300
1419;300
1420;299
1421;298
1422;298
1423;297
1424;300
1425;299
1426;301
1427;299
1428;299
1429;301
1430;300
1431;301
1432;299
1433;299
1434;299
1435;300
1436;298
1437;299
1438;298
1439;300
1440;299
1441;301
1442;300
1443;298
1444;299
1445;299
1446;298
1447;299
1448;300
1449;300
1450;302
1451;300
1452;298
1453;300
1454;299
1455;299
1456;299
1457;298
1458;300
1459;300
1460;300
1461;298
1462;300
1463;299
1464;298
1465;299
1466;299
1467;299
1468;301
1469;299
1470;298
1471;299
1472;298
1473;299
1474;298
1475;298
1476;299
1477;298
1478;299
1479;299
1480;300
1481;298
1482;300
1483;299
1484;298
1485;299
1486;300
1487;297
1488;299
1489;299
1490;300
1491;298
1492;300
1493;298
1494;299
1495;298
1496;298
1497;299
1498;299
1499;298
1500;299
1501;299
1502;299
1503;299
1504;299
1505;299
1506;299
1507;299
1508;298
1509;300
1510;299
1511;300
1512;298
1513;299
1514;301
1515;299
1516;299
1517;300
1518;298
1519;299
1520;299
1521;299
1522;299
1523;298
1524;299
1525;297
1526;299
1527;298
1528;298
1529;299
1530;299
1531;300
1532;299
1533;298
1534;298
1535;298
1536;300
1537;298
1538;298
1539;300
1540;299
1541;299
1542;299
1543;299
1544;299
1545;298
1546;299
1547;299
1548;298
1549;298
1550;299
1551;297
1552;298
1553;298
1554;298
1555;299
1556;298
1557;299
1558;298
1559;298
1560;298
1561;298
1562;298
1563;299
1564;300
1565;299
1566;298
1567;298
1568;299
1569;298
1570;298
1571;300
1572;299
1573;299
1574;298
1575;299
1576;299
1577;298
1578;298
1579;298
1580;299
1581;297
1582;298
1583;298
1584;298
1585;299
1586;297
1587;298
1588;300
1589;297
1590;298
1591;298
1592;297
1593;300
1594;298
1595;298
1596;300
1597;298
1598;299
1599;298
1600;297
